1.000000000000000000e+02,2.620673179626464757e-03,4.886550911100212232e-05,6.706643104553222830e-03,1.474601488002756232e-04,9.327316284179687153e-03,1.767993676638995415e-04,2.526612281799316476e-02,8.878928362570448832e-04,4.296302795410156250e-04,0.000000000000000000e+00,5.578994750976562500e-05,0.000000000000000000e+00
1.000000000000000000e+03,2.916908264160156163e-03,2.242417729127065440e-04,6.752538681030273611e-03,2.119801508530897176e-04,9.669446945190429341e-03,3.975638950057145890e-04,3.193418979644775668e-02,1.688398470754710889e-02,4.253387451171875000e-04,0.000000000000000000e+00,6.508827209472656250e-05,0.000000000000000000e+00
1.000000000000000000e+04,3.068661689758300695e-03,2.717436656219254874e-04,6.749773025512694966e-03,1.944863868973957749e-04,9.818434715270996094e-03,3.623012250332225651e-04,2.576646804809570174e-02,1.379133263931424727e-03,1.635789871215820312e-03,0.000000000000000000e+00,5.910396575927734375e-04,0.000000000000000000e+00
1.000000000000000000e+05,5.838775634765624653e-03,8.969941958368711585e-04,6.701564788818359722e-03,1.556074688289264623e-04,1.254034042358398438e-02,9.922977595990818255e-04,2.845623493194580217e-02,1.949741605581249921e-03,1.308584213256835938e-02,0.000000000000000000e+00,5.898952484130859375e-03,0.000000000000000000e+00
1.000000000000000000e+06,2.360789775848388602e-02,3.168144841709880522e-03,6.768107414245605469e-03,3.126119507139987568e-04,3.037600517272949149e-02,3.199955959060733594e-03,4.640793800354003906e-02,4.105001780499548288e-03,1.358866691589355469e-01,0.000000000000000000e+00,6.425070762634277344e-02,0.000000000000000000e+00
2.000000000000000000e+06,6.590192317962646762e-02,6.665727396169700107e-03,7.109284400939941406e-03,2.407620709564901374e-04,7.301120758056640903e-02,6.717590760966051303e-03,8.953759670257568914e-02,7.942481931190806255e-03,2.737200260162353516e-01,0.000000000000000000e+00,1.287748813629150391e-01,0.000000000000000000e+00
5.000000000000000000e+06,1.548695325851440485e-01,1.081460928431239761e-02,7.017230987548828472e-03,1.678569137639381590e-04,1.618867635726928822e-01,1.083168462515324108e-02,1.840143442153930609e-01,2.846838978853634405e-02,6.868810653686523438e-01,0.000000000000000000e+00,3.200969696044921875e-01,0.000000000000000000e+00
7.000000000000000000e+06,2.140125989913940485e-01,7.438715929535391624e-03,7.194066047668456684e-03,2.900555487003416734e-04,2.212066650390625000e-01,7.223023484852771937e-03,2.374450445175170787e-01,7.343106352671950089e-03,9.578204154968261719e-01,0.000000000000000000e+00,4.477863311767578125e-01,0.000000000000000000e+00
1.000000000000000000e+07,3.435825109481811523e-01,9.773363371460593377e-03,7.553100585937500000e-03,4.442068293489418395e-04,3.511356115341186523e-01,9.626161325082087383e-03,3.770304918289184570e-01,2.175800680194191553e-02,1.374308824539184570e+00,0.000000000000000000e+00,6.386251449584960938e-01,0.000000000000000000e+00
2.000000000000000000e+07,7.019470930099487305e-01,7.445613614023592619e-03,8.147335052490234722e-03,2.170244899265677541e-04,7.100944280624389426e-01,7.438622480270462058e-03,7.465919256210327148e-01,7.492376753733830802e-03,2.733629703521728516e+00,0.000000000000000000e+00,1.284091234207153320e+00,0.000000000000000000e+00
