1.000000000000000000e+00,1.797509193420410156e-02,2.477574348449707031e-02,4.275083541870117188e-02,2.459120750427246094e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,1.568198204040527344e-02,2.277040481567382812e-02,3.845238685607910156e-02,2.333226203918457031e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,9.157896041870117188e-03,2.329373359680175781e-02,3.245162963867187500e-02,2.265510559082031250e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,1.017236709594726562e-02,2.405309677124023438e-02,3.422546386718750000e-02,2.320535182952880859e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,1.312708854675292969e-02,2.022433280944824219e-02,3.335142135620117188e-02,2.350273132324218750e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,9.875059127807617188e-03,2.065587043762207031e-02,3.053092956542968750e-02,2.252733707427978516e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,1.518964767456054688e-02,2.425789833068847656e-02,3.944754600524902344e-02,2.481150627136230469e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,1.114964485168457031e-02,2.118849754333496094e-02,3.233814239501953125e-02,2.405347824096679688e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,1.023530960083007812e-02,2.231621742248535156e-02,3.255152702331542969e-02,2.339069843292236328e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+00,8.418560028076171875e-03,2.339243888854980469e-02,3.181099891662597656e-02,2.326369285583496094e-01,9.274482727050781250e-04,1.001358032226562500e-04
1.000000000000000000e+01,1.213502883911132812e-02,2.501320838928222656e-02,3.714823722839355469e-02,4.517199993133544922e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,9.480237960815429688e-03,2.549648284912109375e-02,3.497672080993652344e-02,4.494519233703613281e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,1.603007316589355469e-02,3.041362762451171875e-02,4.644370079040527344e-02,4.449241161346435547e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,1.095390319824218750e-02,2.371144294738769531e-02,3.466534614562988281e-02,4.576826095581054688e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,9.941577911376953125e-03,2.553081512451171875e-02,3.547239303588867188e-02,4.453392028808593750e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,9.364366531372070312e-03,2.308392524719238281e-02,3.244829177856445312e-02,4.384081363677978516e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,8.927106857299804688e-03,2.145242691040039062e-02,3.037953376770019531e-02,4.359152317047119141e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,9.615182876586914062e-03,2.746820449829101562e-02,3.708338737487792969e-02,4.445559978485107422e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,9.249448776245117188e-03,2.347111701965332031e-02,3.272056579589843750e-02,4.513928890228271484e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+01,8.099555969238281250e-03,2.357435226440429688e-02,3.167390823364257812e-02,4.290530681610107422e-01,5.555152893066406250e-04,9.298324584960937500e-06
1.000000000000000000e+02,1.457691192626953125e-02,2.560901641845703125e-02,4.018592834472656250e-02,2.985508441925048828e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.878881454467773438e-02,3.127384185791015625e-02,5.006265640258789062e-02,3.017530441284179688e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.410365104675292969e-02,2.340817451477050781e-02,3.751182556152343750e-02,2.774097919464111328e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.030826568603515625e-02,2.347898483276367188e-02,3.378725051879882812e-02,2.710959911346435547e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.122403144836425781e-02,5.974054336547851562e-02,7.096457481384277344e-02,3.013756275177001953e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.261496543884277344e-02,2.085685729980468750e-02,3.347182273864746094e-02,2.764363288879394531e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.147675514221191406e-02,3.286767005920410156e-02,4.434442520141601562e-02,2.837827205657958984e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.197814941406250000e-02,2.167320251464843750e-02,3.365135192871093750e-02,2.756817340850830078e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,8.857727050781250000e-03,2.083683013916015625e-02,2.969455718994140625e-02,2.665247917175292969e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+02,1.798415184020996094e-02,2.220320701599121094e-02,4.018735885620117188e-02,2.770946025848388672e-01,5.555152893066406250e-04,1.740455627441406250e-05
1.000000000000000000e+03,1.004934310913085938e-02,3.100037574768066406e-02,4.104971885681152344e-02,2.675988674163818359e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,1.142334938049316406e-02,2.605032920837402344e-02,3.747367858886718750e-02,2.701039314270019531e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,1.665997505187988281e-02,2.351927757263183594e-02,4.017925262451171875e-02,2.677829265594482422e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,1.103878021240234375e-02,2.316522598266601562e-02,3.420400619506835938e-02,2.646565437316894531e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,1.153635978698730469e-02,2.272701263427734375e-02,3.426337242126464844e-02,2.821605205535888672e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,9.393215179443359375e-03,2.267599105834960938e-02,3.206920623779296875e-02,2.520611286163330078e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,1.396322250366210938e-02,2.148532867431640625e-02,3.544855117797851562e-02,2.559132575988769531e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,8.196592330932617188e-03,1.959276199340820312e-02,2.778935432434082031e-02,2.537319660186767578e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,8.843183517456054688e-03,2.952289581298828125e-02,3.836607933044433594e-02,2.566049098968505859e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+03,2.064299583435058594e-02,2.338933944702148438e-02,4.403233528137207031e-02,2.678353786468505859e-01,7.357597351074218750e-04,7.438659667968750000e-05
1.000000000000000000e+04,8.894205093383789062e-03,2.714753150939941406e-02,3.604173660278320312e-02,2.736036777496337891e-01,2.241611480712890625e-03,6.911754608154296875e-04
1.000000000000000000e+04,1.447033882141113281e-02,2.447652816772460938e-02,3.894686698913574219e-02,2.625555992126464844e-01,2.241611480712890625e-03,6.911754608154296875e-04
1.000000000000000000e+04,1.140928268432617188e-02,2.676892280578613281e-02,3.817820549011230469e-02,2.494804859161376953e-01,2.241611480712890625e-03,6.911754608154296875e-04
1.000000000000000000e+04,1.487731933593750000e-02,3.316426277160644531e-02,4.804158210754394531e-02,2.653551101684570312e-01,2.241611480712890625e-03,6.911754608154296875e-04
