1.000000000000000000e+02,5.454373359680175608e-03,7.238203673502061541e-04,6.832146644592284809e-03,1.273928922411192476e-04,1.228652000427246128e-02,7.622002447813677967e-04,3.276956081390380859e-02,9.461152506387364132e-04,3.607273101806640625e-04,0.000000000000000000e+00,5.841255187988281250e-05,0.000000000000000000e+00
1.000000000000000000e+03,5.757927894592285156e-03,1.528046953662639228e-03,7.363629341125488108e-03,2.243811160758160325e-03,1.312155723571777413e-02,3.740772676408109492e-03,1.179319381713867243e-01,2.535126334174060969e-01,3.995895385742187500e-04,0.000000000000000000e+00,6.628036499023437500e-05,0.000000000000000000e+00
1.000000000000000000e+04,5.032181739807128906e-03,5.531833912741929019e-04,1.108608245849609410e-02,3.574203674743842585e-03,1.611826419830322127e-02,3.819942208670322123e-03,3.529934883117676059e-02,2.464463121882272140e-03,9.632110595703125000e-04,0.000000000000000000e+00,6.179809570312500000e-04,0.000000000000000000e+00
1.000000000000000000e+05,7.889151573181152344e-03,9.986909830604214725e-04,1.180942058563232491e-02,3.839838285013362669e-03,1.969857215881347726e-02,3.585121824200803234e-03,3.767538070678710938e-02,3.257675387769495574e-03,1.223039627075195312e-02,0.000000000000000000e+00,5.832433700561523438e-03,0.000000000000000000e+00
1.000000000000000000e+06,3.370859622955322404e-02,4.273384045139026928e-03,4.371523857116699219e-03,5.595907050217109342e-04,3.808012008666992326e-02,4.467479063709006715e-03,5.413222312927246094e-02,5.442145106188722541e-03,1.374666690826416016e-01,0.000000000000000000e+00,6.549715995788574219e-02,0.000000000000000000e+00
2.500000000000000000e+06,7.674319744110107144e-02,5.950935658778590785e-03,5.166578292846679861e-03,9.780443427751699722e-04,8.190977573394775391e-02,5.557594134605739651e-03,9.946751594543457031e-02,5.502301738613219438e-03,3.474099636077880859e-01,0.000000000000000000e+00,1.609981060028076172e-01,0.000000000000000000e+00
5.000000000000000000e+06,1.316029310226440319e-01,9.809909463895564660e-03,5.543828010559082031e-03,1.539803593962843281e-03,1.371467590332031139e-01,1.023582262932259436e-02,1.585651397705078181e-01,1.592013727617993396e-02,6.926462650299072266e-01,0.000000000000000000e+00,3.239583969116210938e-01,0.000000000000000000e+00
7.500000000000000000e+06,1.700527191162109486e-01,1.178168936533775628e-02,6.117105484008789062e-03,1.676242693206114352e-03,1.761698246002197377e-01,1.232090196290295050e-02,1.932497024536132812e-01,1.256928235796552808e-02,1.036425113677978516e+00,0.000000000000000000e+00,4.841125011444091797e-01,0.000000000000000000e+00
1.000000000000000000e+07,2.741758823394775391e-01,1.104806401134421703e-02,6.634545326232909983e-03,2.169135075972113353e-04,2.808104276657104603e-01,1.094043355742771798e-02,2.971148252487182395e-01,1.087594066910739163e-02,1.379001855850219727e+00,0.000000000000000000e+00,6.426341533660888672e-01,0.000000000000000000e+00
1.250000000000000000e+07,3.108606100082397239e-01,6.772821642961317050e-03,7.666635513305664236e-03,2.356431058600779534e-04,3.185272455215454324e-01,6.755599583011588811e-03,3.341111421585082897e-01,7.214691911703781553e-03,1.730628490447998047e+00,0.000000000000000000e+00,8.043563365936279297e-01,0.000000000000000000e+00
1.500000000000000000e+07,3.579177379608154408e-01,1.474682164080722349e-02,8.579254150390625000e-03,3.250915967383853850e-04,3.664969921112060658e-01,1.474406439454496211e-02,3.834349393844604381e-01,1.493803103152732160e-02,2.068855285644531250e+00,0.000000000000000000e+00,9.636244773864746094e-01,0.000000000000000000e+00
1.750000000000000000e+07,5.132854461669922319e-01,8.442614504607292777e-03,9.756493568420409462e-03,1.618674654348601413e-04,5.230419397354125755e-01,8.452756566693461759e-03,5.386344432830810769e-01,8.742461243893173001e-03,2.421945095062255859e+00,0.000000000000000000e+00,1.124780654907226562e+00,0.000000000000000000e+00
2.000000000000000000e+07,5.627096891403198242e-01,2.385159529902486364e-02,1.057703495025634835e-02,3.365787777651020260e-04,5.732867240905761275e-01,2.381358791209667661e-02,5.902672052383423074e-01,2.362870850458476460e-02,2.772684097290039062e+00,0.000000000000000000e+00,1.285551071166992188e+00,0.000000000000000000e+00
2.250000000000000000e+07,5.942429542541504128e-01,1.266289117304260359e-02,1.183550357818603446e-02,1.503330026156004704e-04,6.060784578323363814e-01,1.263669565582493069e-02,6.309835672378539817e-01,2.245849321832351156e-02,3.089603900909423828e+00,0.000000000000000000e+00,1.448667049407958984e+00,0.000000000000000000e+00
2.500000000000000000e+07,6.327689886093139648e-01,1.425371693961821271e-02,1.281235218048095738e-02,1.721478711137800312e-04,6.455813407897948997e-01,1.420002292878317328e-02,6.621987104415893999e-01,1.401220219413324211e-02,3.444940567016601562e+00,0.000000000000000000e+00,1.610924959182739258e+00,0.000000000000000000e+00
2.750000000000000000e+07,6.822104930877685991e-01,1.564548464251257903e-02,1.398122310638427734e-02,6.838362753479917521e-04,6.961917161941528764e-01,1.546747886553865962e-02,7.125099658966064231e-01,1.601613474526540973e-02,3.793533086776733398e+00,0.000000000000000000e+00,1.769550561904907227e+00,0.000000000000000000e+00
3.000000000000000000e+07,7.127511262893676536e-01,1.271839437730290685e-02,1.491053104400634835e-02,9.176854994768424069e-05,7.276616573333740678e-01,1.268339631261492829e-02,7.434255361557007280e-01,1.241491742125607964e-02,4.134983301162719727e+00,0.000000000000000000e+00,1.927829265594482422e+00,0.000000000000000000e+00
3.250000000000000000e+07,7.708072662353515625e-01,1.782531769494348148e-02,1.586587429046630929e-02,4.177918506446367457e-04,7.866731405258178267e-01,1.792491841752540116e-02,8.039610385894775391e-01,1.793722080027591870e-02,4.473581075668334961e+00,0.000000000000000000e+00,2.089812278747558594e+00,0.000000000000000000e+00
3.500000000000000000e+07,1.060276246070861905e+00,2.245097572841371972e-02,1.669075489044189592e-02,4.347380288333412023e-04,1.076967000961303711e+00,2.247556807519734967e-02,1.094645380973815918e+00,2.298771881570627409e-02,4.817469120025634766e+00,0.000000000000000000e+00,2.250309228897094727e+00,0.000000000000000000e+00
3.750000000000000000e+07,1.113099312782287686e+00,2.273084967332091727e-02,1.818864345550537040e-02,6.394108579388222855e-04,1.131287956237792880e+00,2.242754604204029098e-02,1.148713159561157271e+00,2.215309873039206928e-02,5.150359630584716797e+00,0.000000000000000000e+00,2.403755903244018555e+00,0.000000000000000000e+00
4.000000000000000000e+07,1.159952473640441850e+00,3.004453559347252875e-02,1.870019435882568429e-02,4.590583668005280833e-04,1.178652667999267489e+00,2.983261263125367227e-02,1.201951766014099032e+00,3.461789322290295678e-02,5.505112171173095703e+00,0.000000000000000000e+00,2.569842576980590820e+00,0.000000000000000000e+00
4.250000000000000000e+07,1.180867004394531294e+00,3.605840962117525667e-02,2.003660202026367326e-02,4.691437109592277326e-04,1.200903606414794877e+00,3.586361223324906894e-02,1.218893957138061479e+00,3.546163782814721471e-02,5.850249290466308594e+00,0.000000000000000000e+00,2.735182762145996094e+00,0.000000000000000000e+00
4.500000000000000000e+07,1.228442692756652743e+00,2.752355090557316933e-02,2.116866111755371163e-02,3.052699383381258353e-04,1.249611353874206632e+00,2.764051234511114008e-02,1.266451168060302779e+00,2.803198087977082711e-02,6.198249101638793945e+00,0.000000000000000000e+00,2.902991056442260742e+00,0.000000000000000000e+00
4.750000000000000000e+07,1.275072669982910245e+00,3.313199819014678998e-02,2.214195728302002092e-02,1.052235561119631985e-03,1.297214627265930176e+00,3.278622709428946624e-02,1.313398575782775968e+00,3.228310009886697918e-02,6.542238235473632812e+00,0.000000000000000000e+00,3.062863349914550781e+00,0.000000000000000000e+00
5.000000000000000000e+07,1.304813027381896973e+00,2.883594739743027685e-02,2.290914058685302596e-02,5.150378434330131917e-04,1.327722167968750089e+00,2.879858042848594535e-02,1.344129562377929688e+00,2.866629277165037501e-02,6.865711927413940430e+00,0.000000000000000000e+00,3.202332258224487305e+00,0.000000000000000000e+00
5.500000000000000000e+07,1.405025744438171298e+00,3.630807384882949601e-02,2.448458671569824288e-02,9.191147164097036512e-04,1.429510331153869718e+00,3.573879059755186854e-02,1.446400475502014116e+00,3.610785889689970690e-02,7.522925138473510742e+00,0.000000000000000000e+00,3.530700683593750000e+00,0.000000000000000000e+00
6.000000000000000000e+07,1.472893929481506436e+00,2.191462906061716204e-02,2.708723545074463029e-02,1.804077153871044771e-04,1.499981164932250977e+00,2.191679454804418975e-02,1.517340421676635742e+00,2.128024787452082248e-02,8.256284475326538086e+00,0.000000000000000000e+00,3.863867044448852539e+00,0.000000000000000000e+00
6.500000000000000000e+07,1.555045700073242276e+00,2.722714785801564480e-02,2.900323867797851424e-02,5.953724884632805026e-04,1.584048938751220659e+00,2.700937099898858065e-02,1.607451009750366255e+00,3.186532255726299417e-02,8.924614667892456055e+00,0.000000000000000000e+00,4.177613735198974609e+00,0.000000000000000000e+00
7.000000000000000000e+07,2.162184476852416992e+00,3.897438713103436314e-02,3.071227073669433733e-02,7.189309841242187520e-04,2.192896747589111239e+00,3.860121060822203215e-02,2.210064840316772639e+00,3.868209832628387301e-02,9.648728370666503906e+00,0.000000000000000000e+00,4.504162311553955078e+00,0.000000000000000000e+00
7.500000000000000000e+07,2.279949474334716619e+00,3.998659357644629431e-02,3.285093307495116910e-02,3.218345239050031024e-04,2.312800407409667969e+00,3.982274077310182792e-02,2.330772566795348943e+00,4.279019208664750634e-02,1.030125522613525391e+01,0.000000000000000000e+00,4.843626260757446289e+00,0.000000000000000000e+00
8.000000000000000000e+07,2.334965825080871582e+00,2.752328426513975593e-02,3.529658317565918108e-02,2.231249975730698856e-04,2.370262408256530673e+00,2.749146606052085828e-02,2.385842156410217463e+00,2.762535352857374213e-02,1.100862860679626465e+01,0.000000000000000000e+00,5.189314842224121094e+00,0.000000000000000000e+00
