1.000000000000000000e+00,7.032871246337890625e-03,8.251190185546875000e-03,1.528406143188476562e-02,3.377747535705566406e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,8.239507675170898438e-03,6.117582321166992188e-03,1.435708999633789062e-02,3.438401222229003906e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,8.195638656616210938e-03,7.388591766357421875e-03,1.558423042297363281e-02,3.396868705749511719e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,7.694244384765625000e-03,7.034063339233398438e-03,1.472830772399902344e-02,3.469491004943847656e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,9.130477905273437500e-03,6.648063659667968750e-03,1.577854156494140625e-02,3.578829765319824219e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,6.795883178710937500e-03,6.822824478149414062e-03,1.361870765686035156e-02,3.372859954833984375e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,7.135629653930664062e-03,6.292343139648437500e-03,1.342797279357910156e-02,3.171396255493164062e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,7.313489913940429688e-03,7.999420166015625000e-03,1.531291007995605469e-02,3.358626365661621094e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,8.117914199829101562e-03,5.938768386840820312e-03,1.405668258666992188e-02,3.399801254272460938e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+00,7.331609725952148438e-03,8.620262145996093750e-03,1.595187187194824219e-02,3.419637680053710938e-02,4.370212554931640625e-04,5.492687225341796875e-03
1.000000000000000000e+01,7.588386535644531250e-03,6.209850311279296875e-03,1.379823684692382812e-02,3.399372100830078125e-02,3.502368927001953125e-04,8.821487426757812500e-06
1.000000000000000000e+01,8.294582366943359375e-03,5.833625793457031250e-03,1.412820816040039062e-02,3.439950942993164062e-02,3.502368927001953125e-04,8.821487426757812500e-06
1.000000000000000000e+01,6.911277770996093750e-03,8.129596710205078125e-03,1.504087448120117188e-02,3.527688980102539062e-02,3.502368927001953125e-04,8.821487426757812500e-06
