2.560000000000000000e+02,4.417896270751953125e-04,8.261442184448242188e-03,8.703231811523437500e-03,3.763675689697265625e-02
2.560000000000000000e+02,3.237724304199218750e-04,1.530122756958007812e-02,1.562500000000000000e-02,3.518581390380859375e-02
2.560000000000000000e+02,3.407001495361328125e-04,1.248884201049804688e-02,1.282954216003417969e-02,4.239869117736816406e-02
2.560000000000000000e+02,3.335475921630859375e-04,1.178812980651855469e-02,1.212167739868164062e-02,4.030513763427734375e-02
2.560000000000000000e+02,3.509521484375000000e-04,1.021504402160644531e-02,1.056599617004394531e-02,3.859615325927734375e-02
2.560000000000000000e+02,3.142356872558593750e-04,1.237082481384277344e-02,1.268506050109863281e-02,4.786252975463867188e-02
2.560000000000000000e+02,3.740787506103515625e-04,1.601243019104003906e-02,1.638650894165039062e-02,4.612398147583007812e-02
2.560000000000000000e+02,3.557205200195312500e-04,1.343679428100585938e-02,1.379251480102539062e-02,4.555535316467285156e-02
2.560000000000000000e+02,3.528594970703125000e-04,1.194787025451660156e-02,1.230072975158691406e-02,4.388761520385742188e-02
2.560000000000000000e+02,3.418922424316406250e-04,1.171278953552246094e-02,1.205468177795410156e-02,3.898549079895019531e-02
5.120000000000000000e+02,3.228187561035156250e-04,2.403473854064941406e-02,2.435755729675292969e-02,1.017205715179443359e-01
5.120000000000000000e+02,3.192424774169921875e-04,2.532792091369628906e-02,2.564716339111328125e-02,9.694933891296386719e-02
5.120000000000000000e+02,5.869865417480468750e-04,2.532529830932617188e-02,2.591228485107421875e-02,8.647894859313964844e-02
5.120000000000000000e+02,3.244876861572265625e-04,2.344536781311035156e-02,2.376985549926757812e-02,9.143519401550292969e-02
5.120000000000000000e+02,3.297328948974609375e-04,2.178120613098144531e-02,2.211093902587890625e-02,9.563159942626953125e-02
5.120000000000000000e+02,3.228187561035156250e-04,1.742887496948242188e-02,1.775169372558593750e-02,8.829998970031738281e-02
5.120000000000000000e+02,3.383159637451171875e-04,2.001285552978515625e-02,2.035117149353027344e-02,8.593821525573730469e-02
5.120000000000000000e+02,3.314018249511718750e-04,2.607727050781250000e-02,2.640867233276367188e-02,9.199905395507812500e-02
5.120000000000000000e+02,3.859996795654296875e-04,2.413368225097656250e-02,2.451968193054199219e-02,8.961057662963867188e-02
5.120000000000000000e+02,3.712177276611328125e-04,2.370095252990722656e-02,2.407217025756835938e-02,1.035735607147216797e-01
7.680000000000000000e+02,3.409385681152343750e-04,1.504993438720703125e-02,1.539087295532226562e-02,1.123135089874267578e-01
7.680000000000000000e+02,3.366470336914062500e-04,1.338052749633789062e-02,1.371717453002929688e-02,1.149661540985107422e-01
7.680000000000000000e+02,4.036426544189453125e-04,1.479673385620117188e-02,1.520037651062011719e-02,1.387243270874023438e-01
7.680000000000000000e+02,4.255771636962890625e-04,1.398420333862304688e-02,1.440978050231933594e-02,1.315510272979736328e-01
7.680000000000000000e+02,3.697872161865234375e-04,1.624488830566406250e-02,1.661467552185058594e-02,1.148726940155029297e-01
7.680000000000000000e+02,3.318786621093750000e-04,1.523208618164062500e-02,1.556396484375000000e-02,1.454217433929443359e-01
7.680000000000000000e+02,4.262924194335937500e-04,1.587939262390136719e-02,1.630568504333496094e-02,1.179473400115966797e-01
7.680000000000000000e+02,3.309249877929687500e-04,1.537895202636718750e-02,1.570987701416015625e-02,1.268417835235595703e-01
7.680000000000000000e+02,5.149841308593750000e-04,1.597118377685546875e-02,1.648616790771484375e-02,1.361725330352783203e-01
7.680000000000000000e+02,5.369186401367187500e-04,1.623892784118652344e-02,1.677584648132324219e-02,1.399202346801757812e-01
1.024000000000000000e+03,3.142356872558593750e-04,2.492761611938476562e-02,2.524185180664062500e-02,2.086541652679443359e-01
1.024000000000000000e+03,3.607273101806640625e-04,1.947569847106933594e-02,1.983642578125000000e-02,1.945407390594482422e-01
1.024000000000000000e+03,3.225803375244140625e-04,2.998399734497070312e-02,3.030657768249511719e-02,2.225902080535888672e-01
1.024000000000000000e+03,3.485679626464843750e-04,1.856040954589843750e-02,1.890897750854492188e-02,2.034881114959716797e-01
1.024000000000000000e+03,3.240108489990234375e-04,1.714253425598144531e-02,1.746654510498046875e-02,2.095804214477539062e-01
1.024000000000000000e+03,3.514289855957031250e-04,1.825284957885742188e-02,1.860427856445312500e-02,2.413146495819091797e-01
1.024000000000000000e+03,3.342628479003906250e-04,1.601743698120117188e-02,1.635169982910156250e-02,2.345912456512451172e-01
1.024000000000000000e+03,3.154277801513671875e-04,2.265596389770507812e-02,2.297139167785644531e-02,2.002871036529541016e-01
1.024000000000000000e+03,3.216266632080078125e-04,1.440858840942382812e-02,1.473021507263183594e-02,1.914007663726806641e-01
1.024000000000000000e+03,3.170967102050781250e-04,2.231812477111816406e-02,2.263522148132324219e-02,2.165100574493408203e-01
1.536000000000000000e+03,3.099441528320312500e-04,4.011344909667968750e-02,4.042339324951171875e-02,4.211809635162353516e-01
1.536000000000000000e+03,3.814697265625000000e-04,2.238512039184570312e-02,2.276659011840820312e-02,4.241955280303955078e-01
1.536000000000000000e+03,3.311634063720703125e-04,2.700304985046386719e-02,2.733421325683593750e-02,4.190247058868408203e-01
1.536000000000000000e+03,3.077983856201171875e-04,2.179241180419921875e-02,2.210021018981933594e-02,3.984079360961914062e-01
1.536000000000000000e+03,3.101825714111328125e-04,2.391386032104492188e-02,2.422404289245605469e-02,4.151051044464111328e-01
1.536000000000000000e+03,3.387928009033203125e-04,2.645421028137207031e-02,2.679300308227539062e-02,4.242835044860839844e-01
1.536000000000000000e+03,3.173351287841796875e-04,4.419398307800292969e-02,4.451131820678710938e-02,4.619963169097900391e-01
1.536000000000000000e+03,3.180503845214843750e-04,2.356696128845214844e-02,2.388501167297363281e-02,4.186847209930419922e-01
1.536000000000000000e+03,3.972053527832031250e-04,2.631807327270507812e-02,2.671527862548828125e-02,4.339976310729980469e-01
1.536000000000000000e+03,3.218650817871093750e-04,2.301836013793945312e-02,2.334022521972656250e-02,4.237003326416015625e-01
2.048000000000000000e+03,3.349781036376953125e-04,5.053806304931640625e-02,5.087304115295410156e-02,7.409360408782958984e-01
2.048000000000000000e+03,3.325939178466796875e-04,3.584671020507812500e-02,3.617930412292480469e-02,7.210988998413085938e-01
2.048000000000000000e+03,3.652572631835937500e-04,3.504753112792968750e-02,3.541278839111328125e-02,7.351794242858886719e-01
2.048000000000000000e+03,3.378391265869140625e-04,3.905797004699707031e-02,3.939580917358398438e-02,7.486293315887451172e-01
2.048000000000000000e+03,3.144741058349609375e-04,4.255223274230957031e-02,4.286670684814453125e-02,7.722821235656738281e-01
2.048000000000000000e+03,3.380775451660156250e-04,3.252553939819335938e-02,3.286361694335937500e-02,7.693138122558593750e-01
2.048000000000000000e+03,3.430843353271484375e-04,3.635859489440917969e-02,3.670167922973632812e-02,8.849058151245117188e-01
2.048000000000000000e+03,3.204345703125000000e-04,3.999400138854980469e-02,4.031443595886230469e-02,8.518505096435546875e-01
2.048000000000000000e+03,5.369186401367187500e-04,3.311467170715332031e-02,3.365159034729003906e-02,9.019670486450195312e-01
2.048000000000000000e+03,4.272460937500000000e-04,4.420280456542968750e-02,4.463005065917968750e-02,8.579478263854980469e-01
3.072000000000000000e+03,3.304481506347656250e-04,7.470679283142089844e-02,7.503724098205566406e-02,2.415556192398071289e+00
3.072000000000000000e+03,5.452632904052734375e-04,9.882926940917968750e-02,9.937453269958496094e-02,2.606941223144531250e+00
3.072000000000000000e+03,3.228187561035156250e-04,7.059812545776367188e-02,7.092094421386718750e-02,2.758293151855468750e+00
3.072000000000000000e+03,3.504753112792968750e-04,1.082856655120849609e-01,1.086361408233642578e-01,3.101274251937866211e+00
3.072000000000000000e+03,3.263950347900390625e-04,7.430648803710937500e-02,7.463288307189941406e-02,2.227890014648437500e+00
3.072000000000000000e+03,3.743171691894531250e-04,1.322736740112304688e-01,1.326479911804199219e-01,2.613905668258666992e+00
3.072000000000000000e+03,3.900527954101562500e-04,6.739425659179687500e-02,6.778430938720703125e-02,2.124419927597045898e+00
3.072000000000000000e+03,3.106594085693359375e-04,8.139634132385253906e-02,8.170700073242187500e-02,2.365760326385498047e+00
3.072000000000000000e+03,3.304481506347656250e-04,7.631444931030273438e-02,7.664489746093750000e-02,2.226027727127075195e+00
3.072000000000000000e+03,3.089904785156250000e-04,7.578182220458984375e-02,7.609081268310546875e-02,2.138995170593261719e+00
4.096000000000000000e+03,3.194808959960937500e-04,1.212818622589111328e-01,1.216013431549072266e-01,3.778191328048706055e+00
4.096000000000000000e+03,3.259181976318359375e-04,1.171035766601562500e-01,1.174294948577880859e-01,3.724828004837036133e+00
4.096000000000000000e+03,3.044605255126953125e-04,1.148531436920166016e-01,1.151576042175292969e-01,3.589030504226684570e+00
4.096000000000000000e+03,3.142356872558593750e-04,1.204984188079833984e-01,1.208126544952392578e-01,3.687042713165283203e+00
4.096000000000000000e+03,3.089904785156250000e-04,1.170554161071777344e-01,1.173644065856933594e-01,3.630995988845825195e+00
4.096000000000000000e+03,3.247261047363281250e-04,1.326794624328613281e-01,1.330041885375976562e-01,3.635961055755615234e+00
4.096000000000000000e+03,4.203319549560546875e-04,1.121714115142822266e-01,1.125917434692382812e-01,3.630873203277587891e+00
4.096000000000000000e+03,3.442764282226562500e-04,1.089878082275390625e-01,1.093320846557617188e-01,3.737546682357788086e+00
4.096000000000000000e+03,3.550052642822265625e-04,1.306164264678955078e-01,1.309714317321777344e-01,3.586314916610717773e+00
4.096000000000000000e+03,3.688335418701171875e-04,1.141769886016845703e-01,1.145458221435546875e-01,3.722372770309448242e+00
6.144000000000000000e+03,3.590583801269531250e-04,2.625408172607421875e-01,2.628998756408691406e-01,8.331277132034301758e+00
6.144000000000000000e+03,3.378391265869140625e-04,3.065178394317626953e-01,3.068556785583496094e-01,9.973600387573242188e+00
6.144000000000000000e+03,4.699230194091796875e-04,2.642657756805419922e-01,2.647356986999511719e-01,9.690391778945922852e+00
6.144000000000000000e+03,3.843307495117187500e-04,2.631893157958984375e-01,2.635736465454101562e-01,1.003524899482727051e+01
6.144000000000000000e+03,3.395080566406250000e-04,3.389298915863037109e-01,3.392693996429443359e-01,1.031711506843566895e+01
6.144000000000000000e+03,3.118515014648437500e-04,2.286810874938964844e-01,2.289929389953613281e-01,8.634422302246093750e+00
6.144000000000000000e+03,3.249645233154296875e-04,2.267694473266601562e-01,2.270944118499755859e-01,8.340446949005126953e+00
6.144000000000000000e+03,3.221035003662109375e-04,2.332212924957275391e-01,2.335433959960937500e-01,8.958226203918457031e+00
6.144000000000000000e+03,3.159046173095703125e-04,2.301936149597167969e-01,2.305095195770263672e-01,8.616209506988525391e+00
6.144000000000000000e+03,3.304481506347656250e-04,2.779037952423095703e-01,2.782342433929443359e-01,8.797308206558227539e+00
8.192000000000000000e+03,6.558895111083984375e-04,4.091677665710449219e-01,4.098236560821533203e-01,1.486780166625976562e+01
8.192000000000000000e+03,3.116130828857421875e-04,3.902466297149658203e-01,3.905582427978515625e-01,1.498519563674926758e+01
8.192000000000000000e+03,3.306865692138671875e-04,3.941679000854492188e-01,3.944985866546630859e-01,1.609037280082702637e+01
8.192000000000000000e+03,3.297328948974609375e-04,4.117913246154785156e-01,4.121210575103759766e-01,1.501609086990356445e+01
8.192000000000000000e+03,5.438327789306640625e-04,4.138479232788085938e-01,4.143917560577392578e-01,1.524292039871215820e+01
8.192000000000000000e+03,3.285408020019531250e-04,4.041194915771484375e-01,4.044480323791503906e-01,1.532086515426635742e+01
8.192000000000000000e+03,4.379749298095703125e-04,4.019265174865722656e-01,4.023644924163818359e-01,1.771753358840942383e+01
8.192000000000000000e+03,4.019737243652343750e-04,3.960504531860351562e-01,3.964524269104003906e-01,1.608330130577087402e+01
8.192000000000000000e+03,4.091262817382812500e-04,3.838911056518554688e-01,3.843002319335937500e-01,1.484466981887817383e+01
8.192000000000000000e+03,3.299713134765625000e-04,4.359757900238037109e-01,4.363057613372802734e-01,1.457756543159484863e+01
